"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-10",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","71",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-11",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","94",",,0","73",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-12",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","94",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-13",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","70",",,0","71",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-14",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","71",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-15",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-16",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","94",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-17",,,,,"2.20",",,0,0700","0.0","P,,0","0.0","P,,0","96",",,0","71",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-18",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","96",",,0","71",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-19",,,,,"0.12",",,0,0700","0.0","P,,0","0.0","P,,0","95",",,0","71",",,0","71",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-20",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","94",",,0","71",",,0","77",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-21",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","97",",,0","77",",,0","78",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-22",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","96",",,0","78",",,0","80",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-23",,,,,"0.98",",,0,0700","0.0","P,,0","0.0","P,,0","98",",,0","71",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-24",,,,,"0.90",",,0,0700","0.0","P,,0","0.0","P,,0","94",",,0","72",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-25",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","74",",,0","77",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-26",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","76",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-27",,,,,"0.20",",,0,0700","0.0","P,,0","0.0","P,,0","88",",,0","76",",,0","77",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-28",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","76",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-29",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","76",",,0","77",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-06-30",,,,,"0.13",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","77",",,0","78",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-01",,,,,"0.35",",,0,0700","0.0","P,,0",,,"92",",,0","74",",,0","77",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-02",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","76",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-03",,,,,"0.09",",,0,0700","0.0","P,,0","0.0","P,,0","94",",,0","76",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-04",,,,,"0.14",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-05",,,,,"1.03",",,0,0700","0.0","P,,0","0.0","P,,0","94",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-06",,,,,"0.03",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-07",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-08",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-09",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-10",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","94",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-11",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","94",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-12",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","74",",,0","77",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-13",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","95",",,0","77",",,0","78",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-14",,,,,"0.92",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","73",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-15",,,,,"0.01",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","75",",,0","78",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-16",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,,,,,,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-17",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","74",",,0","78",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-18",,,,,"0.01",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","77",",,0","77",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-19",,,,,"0.58",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","74",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-20",,,,,"0.12",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","75",",,0","77",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-21",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","77",",,0","77",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-22",,,,,"0.25",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","73",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-23",,,,,"0.01",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","72",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-24",,,,,"0.07",",,0,0700","0.0","P,,0","0.0","P,,0","88",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-25",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","88",",,0","74",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-26",,,,,"0.07",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","76",",,0","77",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-27",,,,,"0.10",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","74",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-28",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","75",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-29",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-30",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","73",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-08-31",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-01",,,,,"0.77",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-02",,,,,"1.52",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","72",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-03",,,,,"0.86",",,0,0700","0.0","P,,0","0.0","P,,0","86",",,0","72",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-04",,,,,"0.23",",,0,0700","0.0","P,,0","0.0","P,,0","88",",,0","72",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-05",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","73",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-06",,,,,"2.38",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","72",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-07",,,,,"2.32",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","73",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-08",,,,,"0.02",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","73",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-09",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-10",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","73",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-11",,,,,,,"0.0","P,,0","0.0","P,,0",,,,,,,,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-12",,,"0.25",",,0",,,"0.0","P,,0","0.0","P,,0","96",",,0","72",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-13",,,,,"0.50",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","72",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-14",,,,,"0.78",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-15",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","72",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-16",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","72",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-17",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,,,,,,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-18",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","73",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-19",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","73",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-20",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","73",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-21",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-22",,,,,"0.03",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","74",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-23",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","76",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-24",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","75",",,0","76",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-25",,,,,"0.85",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-26",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-27",,,,,"1.65",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","75",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-28",,,,,"0.10",",,0,0700","0.0","P,,0","0.0","P,,0","88",",,0","71",",,0","71",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-29",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","69",",,0","70",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-09-30",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,,,,,,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-01",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","82",",,0","62",",,0","62",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-02",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","85",",,0","62",",,0","62",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-03",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","88",",,0","62",",,0","66",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-04",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","66",",,0","71",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-05",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","71",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-06",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-07",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-08",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-09",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","94",",,0","73",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-10",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-11",,,,,"0.31",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-12",,,,,"0.16",",,0,0700","0.0","P,,0","0.0","P,,0","93",",,0","74",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-13",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","73",",,0","75",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-14",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","92",",,0","73",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-15",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","73",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-16",,,,,"0.12",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","74",",,0","74",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-17",,,,,"0.01",",,0,0700","0.0","P,,0","0.0","P,,0","83",",,0","65",",,0","65",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-18",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","72",",,0","48",",,0","48",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-19",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","65",",,0","48",",,0","51",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-20",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","67",",,0","51",",,0","59",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-21",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","80",",,0","59",",,0","66",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-22",,,,,"0.03",",,0,0700","0.0","P,,0","0.0","P,,0","83",",,0","66",",,0","66",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-23",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","87",",,0","66",",,0","66",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-24",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","88",",,0","66",",,0","66",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-25",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","64",",,0","64",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-26",,,,,,,"0.0","P,,0","0.0","P,,0",,,,,,,,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-27",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","90",",,0","64",",,0","64",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-28",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","88",",,0","63",",,0","72",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-29",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","89",",,0","71",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-30",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","91",",,0","73",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-10-31",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","85",",,0","69",",,0","69",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-01",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","88",",,0","69",",,0","70",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-02",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","87",",,0","69",",,0","70",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-03",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","85",",,0","69",",,0","70",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-04",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","75",",,0","66",",,0","69",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-05",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","84",",,0","63",",,0","66",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-06",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","80",",,0","58",",,0","58",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-07",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","80",",,0","58",",,0","68",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-08",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","80",",,0","65",",,0","69",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-09",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","81",",,0","68",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-10",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","85",",,0","71",",,0","73",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-11",,,,,"0.30",",,0,0700","0.0","P,,0","0.0","P,,0","83",",,0","70",",,0","71",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-12",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","75",",,0","59",",,0","61",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-13",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","76",",,0","50",",,0","51",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-14",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","75",",,0","49",",,0","55",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-15",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","79",",,0","54",",,0","54",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-16",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","79",",,0","53",",,0","57",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-17",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","80",",,0","56",",,0","59",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-18",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","82",",,0","57",",,0","59",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-19",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","82",",,0","59",",,0","61",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-20",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,,,,,,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-21",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","81",",,0","62",",,0","63",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-22",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","80",",,0","63",",,0","67",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-23",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","82",",,0","67",",,0","69",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-24",,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0","79",",,0","66",",,0","68",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-25",,,,,"0.29",",,0,0700","0.0","P,,0","0.0","P,,0","80",",,0","66",",,0","68",",,0,0700",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2009-11-26",,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,,,,,,
